LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,1,0,0.01,31,52,0, ,real hash code debug,conn log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,51,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,1,0,0.01,31,52,0, ,real hash code debug,conn log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,50,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,1,0,0.01,31,52,0, ,real hash code debug,conn log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,49,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,31,52,0, ,debug,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,50,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,31,52,0, ,debug,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,49,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,3,1,0,0.01,31,52,0, ,real hash code messag debug,conn log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,50,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
Exception,CatchBlock,debug,0,0,0,1,0,0,0,12,2,6,1,0,0.02,31,50,0,except,real connect close debug enabl real hash code messag debug,conn real connect log conn log, , ,pool data sourc,org apach ibati datasourc pool,warn
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,3,1,0,0.01,31,52,0, ,real hash code messag debug,conn log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,50,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,1,0,0.01,31,52,0, ,real hash code debug,conn log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,51,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,1,0,0.01,31,52,0, ,real hash code debug,conn log, , ,pool data sourc,org apach ibati datasourc pool,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,31,51,0, ,debug enabl,log, , ,pool data sourc,org apach ibati datasourc pool,debug
Exception,CatchBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.01,1,29,0,except, , , , ,base executor,org apach ibati executor,warn
LogicBranch,IfBlock,warn,0,0,0,0,1,0,0,5,0,1,3,0,0.01,1,69,1, ,instanc,connect logger, , ,base executor,org apach ibati executor,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,6,1,3,1,0,0.02,1,215,1, ,origin object class debug,meta result object origin object log, , ,result loader map,org apach ibati executor loader,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,6,1,3,0,0,0.02,1,20,0, ,debug enabl origin object class,log meta result object origin object, , ,result loader map,org apach ibati executor loader,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,1,111,1, ,debug,log holderlog, , ,javassist proxi factori,org apach ibati executor loader javassist,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,1,30,0, ,debug enabl,log holderlog, , ,javassist proxi factori,org apach ibati executor loader javassist,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,1,0,0.01,32,28,0, ,absolut path debug,file log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,28,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,28,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,28,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,1,0,0.01,32,28,0, ,name debug,entri log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,28,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
Exception,CatchBlock,debug,0,0,0,0,0,0,0,3,0,0,0,0,0.01,32,27,0,malform except, , , , ,default,org apach ibati io,warn
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,1,0,0.01,32,28,0, ,absolut path debug,file log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,32,28,0, ,debug,log, , ,default,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,32,27,0, ,debug enabl,log, , ,default,org apach ibati io,debug
Exception,CatchBlock, ,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,except, , , , ,extern resourc,org apach ibati io,error
Exception,CatchBlock,error,0,0,0,0,1,0,0,5,0,0,0,0,0.03,2,126,1,except, , , , ,boss6,org apach ibati io,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,6,0,6,1,0,0.03,2,81,1, ,return type assign name return type name set invalid,method expect expect method return type, , ,boss6,org apach ibati io,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.02,2,141,1, , , , , ,boss6,org apach ibati io,debug
Exception,CatchBlock,debug,0,0,0,0,0,0,0,3,0,0,0,0,0.01,3,78,0,except, , , , ,resolv util,org apach ibati io,error
Exception,CatchBlock,debug,0,0,0,0,0,0,0,4,0,3,0,0,0.01,3,55,1,throwabl,class name messag,class, , ,resolv util,org apach ibati io,warn
LogicBranch,IfBlock,warn,0,0,0,1,0,0,0,3,1,1,1,0,0.01,3,90,1, ,debug,log, , ,resolv util,org apach ibati io,debug
LogicBranch,IfBlock,warn,0,0,0,1,0,0,0,3,1,1,0,0,0.01,3,67,1, ,debug enabl,log, , ,resolv util,org apach ibati io,debug
Exception,CatchBlock,debug,0,0,0,0,1,0,0,4,0,0,0,0,0.02,9,56,0,instanti except, , , , ,,org apach ibati io,error
Exception,CatchBlock,debug,0,0,0,0,1,0,0,4,0,0,0,0,0.02,9,56,0,illeg access except, , , , ,,org apach ibati io,error
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,4,1,2,1,0,0.02,9,58,1, ,name debug,impl log, , ,,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,4,1,1,0,0,0.02,9,51,0, ,debug enabl,log, , ,,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,3,1,0,0.01,9,58,1, ,class name debug,vf class log, , ,,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,9,54,0, ,debug enabl,log, , ,,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.01,9,58,1, ,debug,log, , ,,org apach ibati io,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.01,9,56,0, ,debug enabl,log, , ,,org apach ibati io,debug
Exception,CatchBlock,debug,0,0,0,0,1,0,0,4,0,0,0,0,0.02,9,49,0,secur except, , , , ,,org apach ibati io,error
Exception,CatchBlock,debug,0,0,0,0,1,0,0,4,0,0,0,0,0.02,9,49,0,method except, , , , ,,org apach ibati io,error
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.03,1,67,1, ,debug,log, , ,log factori,org apach ibati log,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.03,1,20,0, ,debug enabl,log, , ,log factori,org apach ibati log,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.06,6,13,1, , , , , ,slf4j logger impl,org apach ibati log slf4j,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.06,6,13,1, , , , , ,slf4j logger impl,org apach ibati log slf4j,trace
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,14,0, , , , , ,slf4j logger impl,org apach ibati log slf4j,error
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,15,0, , , , , ,slf4j logger impl,org apach ibati log slf4j,error
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,15,0, , , , , ,slf4j logger impl,org apach ibati log slf4j,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,15,0, , , , , ,slf4j logger impl,org apach ibati log slf4j,trace
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,15,0, , , , , ,slf4j logger impl,org apach ibati log slf4j,warn
CriticalMethodCheck,MethodBlock,trace,0,0,0,0,1,0,0,3,0,0,0,0,0.02,5,33,0, , , , , ,base jdbc logger,org apach ibati log jdbc,debug
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,1,0,0,3,0,0,0,0,0.02,5,33,0, , , , , ,base jdbc logger,org apach ibati log jdbc,trace
LogicBranch,IfBlock,trace,0,0,0,1,0,0,0,3,1,2,2,0,0.02,5,33,0, ,prefix debug,statement log, , ,base jdbc logger,org apach ibati log jdbc,debug
LogicBranch,IfBlock,trace,0,0,0,1,0,0,0,3,1,1,0,0,0.02,5,31,0, ,debug enabl,statement log, , ,base jdbc logger,org apach ibati log jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,2,2,0,0.02,5,33,0, ,prefix trace,statement log, , ,base jdbc logger,org apach ibati log jdbc,trace
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.02,5,31,0, ,trace enabl,statement log, , ,base jdbc logger,org apach ibati log jdbc,trace
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.06,4,23,2, , , , , ,jdk14 log impl,org apach ibati log jdk14,error
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.06,4,24,2, , , , , ,jdk14 log impl,org apach ibati log jdk14,error
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,4,24,2, , , , , ,jdk14 log impl,org apach ibati log jdk14,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,4,24,2, , , , , ,jdk14 log impl,org apach ibati log jdk14,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,4,24,2, , , , , ,jdk14 log impl,org apach ibati log jdk14,warn
CriticalMethodCheck,MethodBlock,trace,0,0,0,0,1,0,0,4,0,0,0,0,0.06,1,20,0, , , , , ,log4j impl,org apach ibati log log4j,debug
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,1,0,0,4,0,0,0,0,0.06,1,20,0, , , , , ,log4j impl,org apach ibati log log4j,trace
CriticalMethodCheck,MethodBlock,trace,0,0,0,0,1,0,0,4,0,0,0,0,0.05,1,20,0, , , , , ,log4j2 abstract logger impl,org apach ibati log log4j2,debug
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,1,0,0,4,0,0,0,0,0.05,1,20,0, , , , , ,log4j2 abstract logger impl,org apach ibati log log4j2,trace
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.05,6,13,1, , , , , ,log4j2 impl,org apach ibati log log4j2,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.05,6,13,1, , , , , ,log4j2 impl,org apach ibati log log4j2,trace
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,14,0, , , , , ,log4j2 impl,org apach ibati log log4j2,error
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,15,0, , , , , ,log4j2 impl,org apach ibati log log4j2,error
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,15,0, , , , , ,log4j2 impl,org apach ibati log log4j2,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,15,0, , , , , ,log4j2 impl,org apach ibati log log4j2,trace
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,15,0, , , , , ,log4j2 impl,org apach ibati log log4j2,warn
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.06,6,20,1, , , , , ,log4j2 logger impl,org apach ibati log log4j2,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.06,6,20,1, , , , , ,log4j2 logger impl,org apach ibati log log4j2,trace
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,19,1, , , , , ,log4j2 logger impl,org apach ibati log log4j2,error
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,20,1, , , , , ,log4j2 logger impl,org apach ibati log log4j2,error
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,20,1, , , , , ,log4j2 logger impl,org apach ibati log log4j2,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,20,1, , , , , ,log4j2 logger impl,org apach ibati log log4j2,trace
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.06,6,20,1, , , , , ,log4j2 logger impl,org apach ibati log log4j2,warn
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.05,6,13,1, , , , , ,slf4j impl,org apach ibati log slf4j,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.05,6,13,1, , , , , ,slf4j impl,org apach ibati log slf4j,trace
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,14,0, , , , , ,slf4j impl,org apach ibati log slf4j,error
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,15,0, , , , , ,slf4j impl,org apach ibati log slf4j,error
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,15,0, , , , , ,slf4j impl,org apach ibati log slf4j,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,15,0, , , , , ,slf4j impl,org apach ibati log slf4j,trace
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,15,0, , , , , ,slf4j impl,org apach ibati log slf4j,warn
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.05,6,61,5, , , , , ,slf4j locat awar logger impl,org apach ibati log slf4j,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,1,0,0,4,0,0,0,0,0.05,6,61,5, , , , , ,slf4j locat awar logger impl,org apach ibati log slf4j,trace
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,54,4, , , , , ,slf4j locat awar logger impl,org apach ibati log slf4j,error
CriticalMethodCheck,MethodBlock,debug,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,53,4, , , , , ,slf4j locat awar logger impl,org apach ibati log slf4j,error
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,53,4, , , , , ,slf4j locat awar logger impl,org apach ibati log slf4j,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,53,4, , , , , ,slf4j locat awar logger impl,org apach ibati log slf4j,trace
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,4,0,0,0,0,0.05,6,53,4, , , , , ,slf4j locat awar logger impl,org apach ibati log slf4j,warn
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,7,1,4,2,0,0.03,1,280,1, ,name name debug,constructor arg name specifi type actual type log, , ,result map,org apach ibati map,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,7,1,4,1,0,0.03,1,20,0, ,debug enabl name name,log constructor arg name specifi type actual type, , ,result map,org apach ibati map,debug
Exception,CatchBlock, ,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,except, , , , ,vendor databas id provid,org apach ibati map,error
CriticalMethodCheck,MethodBlock, ,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0, , , , , ,log holder,org apach ibati session,warn
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.02,13,47,0, ,debug,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.02,13,44,0, ,debug enabl,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.03,3,39,0, ,debug,log, , ,manag transact,org apach ibati transact manag,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.02,13,43,0, ,debug enabl,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.02,13,47,0, ,debug,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.02,13,44,0, ,debug enabl,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.02,13,47,0, ,debug,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.02,13,40,0, ,debug enabl,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,4,1,1,1,0,0.03,13,47,0, ,debug,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,4,1,1,0,0,0.03,13,41,0, ,debug enabl,log, , ,jdbc transact,org apach ibati transact jdbc,error
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.02,13,47,0, ,debug,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.02,13,42,0, ,debug enabl,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.02,13,47,0, ,debug,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.02,13,45,0, ,debug enabl,log, , ,jdbc transact,org apach ibati transact jdbc,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.03,3,25,0, ,debug enabl,log, , ,manag transact,org apach ibati transact manag,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,1,0,0.03,3,39,0, ,debug,log, , ,manag transact,org apach ibati transact manag,debug
LogicBranch,IfBlock,debug,0,0,0,1,0,0,0,3,1,1,0,0,0.03,3,34,0, ,debug enabl,log, , ,manag transact,org apach ibati transact manag,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,0,0,0,0,10,0,7,5,2,0.09,4,37,1, ,resourc reader build log class name name assert equal,resourc sql session factori builder log factori log class log implclass,reader log,reader log,log factori test,org apach ibati log,debug
CriticalMethodCheck,MethodBlock,error,0,0,0,1,0,0,0,6,3,3,4,0,0.06,4,37,1, ,debug error error,log log log, , ,log factori test,org apach ibati log,warn
CriticalMethodCheck,MethodBlock,error,0,0,0,1,0,0,0,6,3,3,4,0,0.06,4,37,1, ,warn error error,log log log, , ,log factori test,org apach ibati log,debug
CriticalMethodCheck,MethodBlock,debug,0,0,0,1,0,0,0,6,3,3,4,0,0.06,4,37,1, ,warn debug error,log log log, , ,log factori test,org apach ibati log,error
CriticalMethodCheck,MethodBlock,debug,0,0,0,1,0,0,0,6,3,3,3,0,0.06,4,27,1, ,warn debug error,log log log, , ,log factori test,org apach ibati log,error
